_id;missionId;split;promoName;missionLevel;missionType;missionSubType;slotId;timeLimit;spinsLimit;progressTotal;rewardCoins;rewardGems;rewardUP;rewardSlot;reels;lockHealth;creatures;minVersion;graphicType;bet;rewardStatusPoints;params;isHighRoller;customOrder;
;50069669;16;FeaturedSlot_EpicPompeii_iOS_16;2710;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069670;16;FeaturedSlot_EpicPompeii_iOS_16;2711;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069671;16;FeaturedSlot_EpicPompeii_iOS_16;2712;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069672;16;FeaturedSlot_EpicPompeii_iOS_16;2713;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069673;16;FeaturedSlot_EpicPompeii_iOS_16;2714;winCoins;0;EpicPompeii;0;0;400000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069674;16;FeaturedSlot_EpicPompeii_iOS_16;2715;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069675;16;FeaturedSlot_EpicPompeii_iOS_16;2716;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069676;16;FeaturedSlot_EpicPompeii_iOS_16;2717;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069677;16;FeaturedSlot_EpicPompeii_iOS_16;2718;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069678;16;FeaturedSlot_EpicPompeii_iOS_16;2719;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069679;16;FeaturedSlot_EpicPompeii_iOS_16;2720;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069680;16;FeaturedSlot_EpicPompeii_iOS_16;2721;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069681;16;FeaturedSlot_EpicPompeii_iOS_16;2722;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069682;16;FeaturedSlot_EpicPompeii_iOS_16;2724;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069683;16;FeaturedSlot_EpicPompeii_iOS_16;2725;winCoins;0;EpicPompeii;0;0;460000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069684;16;FeaturedSlot_EpicPompeii_iOS_16;2728;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069685;16;FeaturedSlot_EpicPompeii_iOS_16;2729;winCoins;0;EpicPompeii;0;0;260000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069686;16;FeaturedSlot_EpicPompeii_iOS_16;2730;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069687;16;FeaturedSlot_EpicPompeii_iOS_16;2731;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069688;16;FeaturedSlot_EpicPompeii_iOS_16;2732;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069689;16;FeaturedSlot_EpicPompeii_iOS_16;2733;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069690;16;FeaturedSlot_EpicPompeii_iOS_16;2734;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069691;16;FeaturedSlot_EpicPompeii_iOS_16;2735;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069692;16;FeaturedSlot_EpicPompeii_iOS_16;2736;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069693;16;FeaturedSlot_EpicPompeii_iOS_16;2737;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069694;16;FeaturedSlot_EpicPompeii_iOS_16;2738;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069695;16;FeaturedSlot_EpicPompeii_iOS_16;2739;winCoins;0;EpicPompeii;0;0;400000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069696;16;FeaturedSlot_EpicPompeii_iOS_16;2740;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069697;16;FeaturedSlot_EpicPompeii_iOS_16;2741;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069698;16;FeaturedSlot_EpicPompeii_iOS_16;2742;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069699;16;FeaturedSlot_EpicPompeii_iOS_16;2743;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069700;16;FeaturedSlot_EpicPompeii_iOS_16;2744;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069701;16;FeaturedSlot_EpicPompeii_iOS_16;2745;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069702;16;FeaturedSlot_EpicPompeii_iOS_16;2746;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069703;16;FeaturedSlot_EpicPompeii_iOS_16;2747;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069704;16;FeaturedSlot_EpicPompeii_iOS_16;2749;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069705;16;FeaturedSlot_EpicPompeii_iOS_16;2750;winCoins;0;EpicPompeii;0;0;460000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069706;16;FeaturedSlot_EpicPompeii_iOS_16;2753;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069707;16;FeaturedSlot_EpicPompeii_iOS_16;2754;winCoins;0;EpicPompeii;0;0;260000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069708;16;FeaturedSlot_EpicPompeii_iOS_16;2755;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069709;16;FeaturedSlot_EpicPompeii_iOS_16;2756;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069710;16;FeaturedSlot_EpicPompeii_iOS_16;2757;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069711;16;FeaturedSlot_EpicPompeii_iOS_16;2758;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069712;16;FeaturedSlot_EpicPompeii_iOS_16;2759;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069713;16;FeaturedSlot_EpicPompeii_iOS_16;2760;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069714;16;FeaturedSlot_EpicPompeii_iOS_16;2761;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069715;16;FeaturedSlot_EpicPompeii_iOS_16;2762;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069716;16;FeaturedSlot_EpicPompeii_iOS_16;2763;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069717;16;FeaturedSlot_EpicPompeii_iOS_16;2764;winCoins;0;EpicPompeii;0;0;400000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069718;16;FeaturedSlot_EpicPompeii_iOS_16;2765;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069719;16;FeaturedSlot_EpicPompeii_iOS_16;2766;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069720;16;FeaturedSlot_EpicPompeii_iOS_16;2767;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069721;16;FeaturedSlot_EpicPompeii_iOS_16;2768;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069722;16;FeaturedSlot_EpicPompeii_iOS_16;2769;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069723;16;FeaturedSlot_EpicPompeii_iOS_16;2770;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069724;16;FeaturedSlot_EpicPompeii_iOS_16;2771;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069725;16;FeaturedSlot_EpicPompeii_iOS_16;2772;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069726;16;FeaturedSlot_EpicPompeii_iOS_16;2774;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069727;16;FeaturedSlot_EpicPompeii_iOS_16;2775;winCoins;0;EpicPompeii;0;0;460000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069728;16;FeaturedSlot_EpicPompeii_iOS_16;2778;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069729;16;FeaturedSlot_EpicPompeii_iOS_16;2779;winCoins;0;EpicPompeii;0;0;260000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069730;16;FeaturedSlot_EpicPompeii_iOS_16;2780;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069731;16;FeaturedSlot_EpicPompeii_iOS_16;2781;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069732;16;FeaturedSlot_EpicPompeii_iOS_16;2782;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069733;16;FeaturedSlot_EpicPompeii_iOS_16;2783;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069734;16;FeaturedSlot_EpicPompeii_iOS_16;2784;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069735;16;FeaturedSlot_EpicPompeii_iOS_16;2785;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069736;16;FeaturedSlot_EpicPompeii_iOS_16;2786;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069737;16;FeaturedSlot_EpicPompeii_iOS_16;2787;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069738;16;FeaturedSlot_EpicPompeii_iOS_16;2788;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069739;16;FeaturedSlot_EpicPompeii_iOS_16;2789;winCoins;0;EpicPompeii;0;0;400000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069740;16;FeaturedSlot_EpicPompeii_iOS_16;2790;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069741;16;FeaturedSlot_EpicPompeii_iOS_16;2791;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069742;16;FeaturedSlot_EpicPompeii_iOS_16;2792;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069743;16;FeaturedSlot_EpicPompeii_iOS_16;2793;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069744;16;FeaturedSlot_EpicPompeii_iOS_16;2794;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069745;16;FeaturedSlot_EpicPompeii_iOS_16;2795;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069746;16;FeaturedSlot_EpicPompeii_iOS_16;2796;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069747;16;FeaturedSlot_EpicPompeii_iOS_16;2797;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069748;16;FeaturedSlot_EpicPompeii_iOS_16;2799;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069749;16;FeaturedSlot_EpicPompeii_iOS_16;2800;winCoins;0;EpicPompeii;0;0;460000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069750;16;FeaturedSlot_EpicPompeii_iOS_16;2803;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069751;16;FeaturedSlot_EpicPompeii_iOS_16;2804;winCoins;0;EpicPompeii;0;0;260000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069752;16;FeaturedSlot_EpicPompeii_iOS_16;2805;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069753;16;FeaturedSlot_EpicPompeii_iOS_16;2806;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069754;16;FeaturedSlot_EpicPompeii_iOS_16;2807;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069755;16;FeaturedSlot_EpicPompeii_iOS_16;2808;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069756;16;FeaturedSlot_EpicPompeii_iOS_16;2809;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069757;16;FeaturedSlot_EpicPompeii_iOS_16;2810;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069758;16;FeaturedSlot_EpicPompeii_iOS_16;2811;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069759;16;FeaturedSlot_EpicPompeii_iOS_16;2812;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069760;16;FeaturedSlot_EpicPompeii_iOS_16;2813;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069761;16;FeaturedSlot_EpicPompeii_iOS_16;2814;winCoins;0;EpicPompeii;0;0;400000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069762;16;FeaturedSlot_EpicPompeii_iOS_16;2815;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069763;16;FeaturedSlot_EpicPompeii_iOS_16;2816;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069764;16;FeaturedSlot_EpicPompeii_iOS_16;2817;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069765;16;FeaturedSlot_EpicPompeii_iOS_16;2818;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069766;16;FeaturedSlot_EpicPompeii_iOS_16;2819;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069767;16;FeaturedSlot_EpicPompeii_iOS_16;2820;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069768;16;FeaturedSlot_EpicPompeii_iOS_16;2821;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069769;16;FeaturedSlot_EpicPompeii_iOS_16;2822;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069770;16;FeaturedSlot_EpicPompeii_iOS_16;2824;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069771;16;FeaturedSlot_EpicPompeii_iOS_16;2825;winCoins;0;EpicPompeii;0;0;460000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069772;16;FeaturedSlot_EpicPompeii_iOS_16;2828;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069773;16;FeaturedSlot_EpicPompeii_iOS_16;2829;winCoins;0;EpicPompeii;0;0;260000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069774;16;FeaturedSlot_EpicPompeii_iOS_16;2830;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069775;16;FeaturedSlot_EpicPompeii_iOS_16;2831;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069776;16;FeaturedSlot_EpicPompeii_iOS_16;2832;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069777;16;FeaturedSlot_EpicPompeii_iOS_16;2833;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069778;16;FeaturedSlot_EpicPompeii_iOS_16;2834;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069779;16;FeaturedSlot_EpicPompeii_iOS_16;2835;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069780;16;FeaturedSlot_EpicPompeii_iOS_16;2836;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069781;16;FeaturedSlot_EpicPompeii_iOS_16;2837;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069782;16;FeaturedSlot_EpicPompeii_iOS_16;2838;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069783;16;FeaturedSlot_EpicPompeii_iOS_16;2839;winCoins;0;EpicPompeii;0;0;400000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069784;16;FeaturedSlot_EpicPompeii_iOS_16;2840;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069785;16;FeaturedSlot_EpicPompeii_iOS_16;2841;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069786;16;FeaturedSlot_EpicPompeii_iOS_16;2842;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069787;16;FeaturedSlot_EpicPompeii_iOS_16;2843;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069788;16;FeaturedSlot_EpicPompeii_iOS_16;2844;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069789;16;FeaturedSlot_EpicPompeii_iOS_16;2845;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069790;16;FeaturedSlot_EpicPompeii_iOS_16;2846;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069791;16;FeaturedSlot_EpicPompeii_iOS_16;2847;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069792;16;FeaturedSlot_EpicPompeii_iOS_16;2849;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069793;16;FeaturedSlot_EpicPompeii_iOS_16;2850;winCoins;0;EpicPompeii;0;0;460000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069794;16;FeaturedSlot_EpicPompeii_iOS_16;2853;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069795;16;FeaturedSlot_EpicPompeii_iOS_16;2854;winCoins;0;EpicPompeii;0;0;260000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069796;16;FeaturedSlot_EpicPompeii_iOS_16;2855;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069797;16;FeaturedSlot_EpicPompeii_iOS_16;2856;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069798;16;FeaturedSlot_EpicPompeii_iOS_16;2857;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069799;16;FeaturedSlot_EpicPompeii_iOS_16;2858;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069800;16;FeaturedSlot_EpicPompeii_iOS_16;2859;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069801;16;FeaturedSlot_EpicPompeii_iOS_16;2860;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069802;16;FeaturedSlot_EpicPompeii_iOS_16;2861;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069803;16;FeaturedSlot_EpicPompeii_iOS_16;2862;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069804;16;FeaturedSlot_EpicPompeii_iOS_16;2863;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069805;16;FeaturedSlot_EpicPompeii_iOS_16;2864;winCoins;0;EpicPompeii;0;0;400000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069806;16;FeaturedSlot_EpicPompeii_iOS_16;2865;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069807;16;FeaturedSlot_EpicPompeii_iOS_16;2866;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069808;16;FeaturedSlot_EpicPompeii_iOS_16;2867;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069809;16;FeaturedSlot_EpicPompeii_iOS_16;2868;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069810;16;FeaturedSlot_EpicPompeii_iOS_16;2869;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069811;16;FeaturedSlot_EpicPompeii_iOS_16;2870;winCoins;0;EpicPompeii;0;0;46000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069812;16;FeaturedSlot_EpicPompeii_iOS_16;2871;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069813;16;FeaturedSlot_EpicPompeii_iOS_16;2872;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069814;16;FeaturedSlot_EpicPompeii_iOS_16;2874;winCoins;0;EpicPompeii;0;0;130000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069815;16;FeaturedSlot_EpicPompeii_iOS_16;2875;winCoins;0;EpicPompeii;0;0;460000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069816;16;FeaturedSlot_EpicPompeii_iOS_16;2878;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069817;16;FeaturedSlot_EpicPompeii_iOS_16;2879;winCoins;0;EpicPompeii;0;0;260000000000;50000000;3;1;;[];[];[];1.60.0;2;30000000;1;[];0;0;
;50069818;16;FeaturedSlot_EpicPompeii_iOS_16;2880;winCoins;0;EpicPompeii;0;0;74000000000;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
;50069819;16;FeaturedSlot_EpicPompeii_iOS_16;2881;doSpins;0;EpicPompeii;0;0;150;50000000;3;1;;[];[];[];1.60.0;0;30000000;1;[];0;0;
